"Time"	"0 RT t"
3483.432500	0.639370
3486.629900	0.371380
3491.840600	2.169810
3493.953600	0.056810
3499.116600	0.509550
3501.868500	-0.100000
3504.900100	0.684570
3524.651700	1.483740
3527.953600	-0.100000
3530.685500	-0.100000
3535.440000	-0.100000
3540.329500	-0.100000
3542.313400	0.873280
3547.422900	0.246160
3555.716500	1.370600
3558.749300	1.931140
3571.377300	0.312670
3575.078200	0.637590
3583.035400	-0.100000
3588.665400	0.454360
3598.295300	-0.100000
3601.296800	-0.100000
3603.473700	1.390900
3610.224000	-0.100000
3632.602900	1.058750
3640.433200	0.498830
3654.325800	0.505770
3658.333400	0.351180
3665.650800	0.431140
3669.500200	0.289310
3674.458600	-0.100000
3692.447500	0.862650
3697.704800	0.631020
3700.918900	0.382420
3703.387700	0.732580
3710.268800	0.418690
3712.678900	0.425700
3715.717100	2.115460
3723.296800	-0.100000
3726.129900	-0.100000
3728.187800	-0.100000
3745.545400	0.602780
3754.880200	0.197030
3757.709800	0.263730
3768.026200	0.505000
3779.308500	0.338480
3785.407700	0.274560
3789.673200	-0.100000
3792.487200	-0.100000
3798.430000	-0.100000
3805.929700	-0.100000
3808.605500	-0.100000
3811.758300	-0.100000
3823.049100	0.329750
3825.608600	0.335340
3828.091200	-0.100000
3831.119300	0.561820
3836.079300	0.288570
3840.156000	0.591140
3843.858200	0.394970
3848.324700	-0.100000
3850.565600	0.487300
3853.679000	-0.100000
3856.746100	0.441750
3859.041300	-0.100000
3867.747600	-0.100000
3869.995700	-0.100000
3879.361500	-0.100000
3881.858400	-0.100000
3883.755100	-0.100000
3886.533700	-0.100000
3891.688200	-0.100000
3893.450800	0.650720
3896.783100	-0.100000
3902.640800	-0.100000
3906.360400	0.619120
3910.238700	-0.100000
3917.542300	-0.100000
3921.808200	-0.100000
3924.991700	0.438340
3937.878300	-0.100000
3941.565200	-0.100000
3947.992800	-0.100000
3952.607000	2.005210
3987.179100	0.446580
3990.710000	-0.100000
3993.227800	0.360450
3996.474000	0.242800
4002.214600	2.190670
4003.993500	0.411770
4009.519600	-0.100000
4012.571200	-0.100000
4015.169100	-0.100000
4032.327700	0.525280
4041.427100	0.332330
4046.943500	0.433660
4053.032400	0.518630
4056.864200	0.506360
4059.634500	-0.100000
4062.893700	-0.100000
4066.173900	0.469320
4069.795800	-0.100000
4072.363200	-0.100000
4075.529900	0.426830
4079.997500	0.363600
4087.970700	-0.100000
4095.582500	0.419100
4103.789200	-0.100000
4110.908300	-0.100000
4116.090400	-0.100000
4119.704200	0.614690
4123.069300	-0.100000
4124.957800	-0.100000
4130.892400	-0.100000
4135.379500	0.531670
4146.195400	-0.100000
4159.056500	0.329900
4161.745100	0.327610
4169.030100	0.319890
4173.835300	0.462320
4177.953300	0.279450
4183.968900	-0.100000
4185.870900	-0.100000
4188.648900	-0.100000
4191.236000	-0.100000
4193.813800	-0.100000
4197.356600	-0.100000
4199.292600	-0.100000
4205.159700	0.472420
4207.412700	-0.100000
4209.553900	0.468050
4213.491500	-0.100000
4216.132900	0.481390
4219.828900	-0.100000
4221.771100	0.380890
4225.563800	-0.100000
4227.429900	-0.100000
4231.007600	-0.100000
4238.124600	-0.100000
4241.275500	0.497480
4244.049000	-0.100000
4246.034800	-0.100000
4254.587900	-0.100000
4258.107300	-0.100000
4269.797400	-0.100000
4278.304500	-0.100000
4281.823800	-0.100000
4284.612900	-0.100000
4288.259600	0.455260
4296.514800	0.421390
4311.978100	-0.100000
4315.230000	0.445500
4325.939700	-0.100000
4333.203200	0.354360
4335.638200	0.372300
4343.070500	-0.100000
4348.975400	-0.100000
4351.133400	0.377410
4354.918700	-0.100000
4364.001100	-0.100000
4365.780100	-0.100000
4369.101600	-0.100000
4372.162800	-0.100000
4374.645500	-0.100000
4378.680400	-0.100000
4384.529900	-0.100000
4386.892900	2.064850
