"Time"	"0 RT t"
1123.793000	0.241260
1137.949800	0.274130
1140.836000	0.269620
1143.796600	0.246240
1166.668100	0.327870
1170.505900	0.415250
1186.310600	0.283270
1189.349100	0.373840
1192.578500	0.265360
1206.929200	-0.100000
1220.171900	0.368610
1222.759700	0.370490
1226.293400	0.438360
1245.974300	-0.100000
1250.859900	0.307560
1260.572700	0.541520
1273.616800	-0.100000
1276.182900	0.829280
1280.636700	0.574980
1284.188600	-0.100000
1289.866600	-0.100000
1294.144300	-0.100000
1296.889100	-0.100000
1298.674400	-0.100000
1301.849400	-0.100000
1304.181900	-0.100000
1309.314900	1.259910
1322.488800	0.122730
1325.225900	-0.100000
1328.364300	-0.100000
1334.228300	0.524930
1337.651000	0.509800
1346.806600	-0.100000
1350.686100	0.492520
1355.308200	0.323600
1359.856000	-0.100000
1362.229000	-0.100000
1365.208000	-0.100000
1368.216800	-0.100000
1371.617400	-0.100000
1377.590700	-0.100000
1384.301400	-0.100000
1386.017400	-0.100000
1390.485200	-0.100000
1395.546500	-0.100000
1398.230900	-0.100000
1402.463500	-0.100000
1410.915400	-0.100000
1481.981500	0.383090
1492.917300	-0.100000
1497.450800	0.772900
1507.564600	0.637700
1512.574900	0.509670
1518.124400	1.908520
1525.759200	0.625160
1531.840100	0.439780
1538.369800	0.567860
1557.475700	0.403700
1561.919100	0.394420
1564.570200	0.636960
1575.997600	-0.100000
1577.721300	0.545160
1585.609000	0.339680
1588.887900	0.833450
1598.604400	-0.100000
1600.936300	-0.100000
1611.587100	-0.100000
1619.462400	0.535140
1622.154700	0.154150
1625.831300	0.198280
1628.809800	0.482760
1640.435800	0.652940
1647.981200	-0.100000
1653.263800	-0.100000
1657.181400	-0.100000
1686.572100	-0.100000
1688.322600	-0.100000
1690.286200	-0.100000
1692.966400	-0.100000
1696.891500	-0.100000
1705.442700	-0.100000
1708.940900	0.101070
1715.665500	-0.100000
1721.307900	-0.100000
1727.525300	-0.100000
1729.988200	-0.100000
1734.942900	-0.100000
1740.297900	0.835810
1748.561600	0.034570
1750.901800	-0.100000
1753.568100	1.051610
1769.315200	0.532210
1775.081300	-0.100000
1777.473000	0.432280
1786.132000	-0.100000
1788.087000	0.458350
1794.987500	0.729940
1806.885100	-0.100000
1822.785200	0.415020
1826.480700	0.586600
1834.732800	-0.100000
1836.862400	-0.100000
1841.631900	0.762390
1849.702600	-0.100000
1854.506600	-0.100000
1869.908000	0.240030
1875.432500	-0.100000
1886.705600	-0.100000
1893.173300	-0.100000
1896.960000	-0.100000
1900.188100	-0.100000
1912.210000	-0.100000
1914.841800	-0.100000
2327.197600	-0.100000
2329.829400	-0.100000
2332.484500	-0.100000
2334.887800	0.356880
2337.197900	-0.100000
2338.936800	-0.100000
2350.967700	-0.100000
2360.204000	-0.100000
2370.932400	1.504980
2374.880500	-0.100000
2376.957300	0.921660
2380.674800	-0.100000
2382.465400	1.390440
2389.048900	-0.100000
2400.574200	-0.100000
2409.416000	-0.100000
2412.302000	0.260730
2414.577100	1.815600
2418.659100	1.463370
2423.148400	0.541290
2427.743300	0.454570
2433.062500	-0.100000
2437.418600	-0.100000
2443.188900	1.755850
2449.705700	-0.100000
2455.380100	-0.100000
2457.535200	-0.100000
2459.990200	-0.100000
2461.743200	-0.100000
2464.216100	1.681360
2474.161000	1.034080
2483.729500	-0.100000
2486.023300	0.303500
2497.854600	0.422610
2504.658400	0.279180
2513.893400	0.358900
2516.491500	0.337900
2519.230200	0.235760
2524.061400	0.261540
2526.552200	0.227630
2533.171500	0.908720
2538.862600	2.166060
2545.307600	2.186510
2550.099600	-0.100000
2556.564600	0.332490
2568.542100	0.380250
2571.473600	0.305320
2582.016000	0.440220
2588.256600	0.301750
2592.758000	0.259550
2607.884500	0.323560
2615.292300	0.353090
2620.855900	0.323900
2625.557800	0.295290
2628.350200	0.231990
2630.742700	0.401600
2635.865100	0.785390
2640.226700	-0.100000
2662.219000	-0.100000
2664.534900	0.319660
2669.789100	-0.100000
2674.096600	-0.100000
2683.904000	0.811880
2689.180500	0.505220
2692.148600	-0.100000
2694.901900	0.260510
2698.347100	0.311200
2702.405100	0.326830
2709.948800	0.595680
2716.125900	1.658110
2722.389500	-0.100000
2728.422900	1.378190
2739.681700	-0.100000
2744.618500	1.392970
2777.875300	2.115320
2786.784900	0.453910
2791.134600	-0.100000
2807.181700	0.334570
2815.521000	0.722580
2824.026200	0.340350
2828.799100	-0.100000
2831.308200	0.368360
2847.268200	0.344620
2852.386600	1.479230
2856.234000	-0.100000
2865.266600	0.295520
2869.446400	0.354670
2882.863800	-0.100000
2892.621000	-0.100000
2894.493300	-0.100000
2896.229500	-0.100000
2900.167200	-0.100000
2903.947400	0.261530
2908.688200	-0.100000
2911.136200	1.060680
2914.448300	0.166420
2925.261900	-0.100000
2930.027900	0.349170
2935.133600	0.382000
2949.525200	1.926160
2969.874100	0.342540
2972.292800	-0.100000
2974.535000	0.350440
2994.864900	-0.100000
2997.265200	-0.100000
2999.093800	-0.100000
3001.191300	-0.100000
3015.416400	-0.100000
3022.338800	1.463360
3027.651300	-0.100000
3036.913300	-0.100000
3039.337000	-0.100000
3051.060200	-0.100000
3053.556300	-0.100000
3057.962100	0.219110
3066.064300	0.555690
3069.648800	0.202290
3071.852500	0.338290
3082.633600	0.331100
3087.224400	0.380860
3091.555800	-0.100000
3093.521700	-0.100000
3103.471200	0.308980
3108.242600	0.813420
3129.383800	-0.100000
3131.891100	0.284680
3145.322900	0.393610
3148.561200	0.297950
3150.646100	0.297030
3155.080300	-0.100000
3157.015400	-0.100000
3161.213600	-0.100000
3167.246500	-0.100000
3174.427600	-0.100000
3180.469200	-0.100000
3185.227800	-0.100000
3187.438500	-0.100000
3194.595700	-0.100000
3198.601100	-0.100000
3203.875700	-0.100000
3212.107600	-0.100000
3213.903300	-0.100000
3215.856000	-0.100000
3227.807200	1.758800
3232.196600	-0.100000
3237.396800	1.962410
3241.887100	-0.100000
3247.143100	-0.100000
3249.356200	-0.100000
3259.469100	-0.100000
3265.080700	-0.100000
3267.133600	-0.100000
3273.746700	0.487060
3277.410900	-0.100000
